FINFO,PERIODO,MES,NATURALEZA,PRODUCTO,APLICATIVO,NOMAREA,NUMERO,SALDO
2018/10,2018,OCT,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,353,84841
2018/10,2018,OCT,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,72,62332
2018/10,2018,OCT,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,3,6115
2018/10,2018,OCT,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,7,27404
2018/10,2018,OCT,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,22,1
2018/10,2018,OCT,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,6,0
2018/10,2018,OCT,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA CIB,2,0
2018/10,2018,OCT,ACTIVOS,TARJETAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,2557,15530
2018/10,2018,OCT,ACTIVOS,TECNICAS,AVALES,AREA B.MINORISTA,33,0
2018/10,2018,OCT,ACTIVOS,TECNICAS,AVALES,AREA BCA.EMP. Y CORP,14,0
2018/10,2018,OCT,ACTIVOS,TECNICAS,AVALES,AREA CIB,1,0
2018/10,2018,OCT,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,88,2716
2018/10,2018,OCT,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,289,13319
2018/10,2018,OCT,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,2,12
2018/10,2018,OCT,ACTIVOS,VEHICULAR NO VINCULADO,SEGUROS,AREA B.MINORISTA,1243,136
2018/10,2018,OCT,ACTIVOS,VIDA,SEGUROS,AREA B.MINORISTA,38,1
2018/10,2018,OCT,ACTIVOS,VIDA RENTA,SEGUROS,AREA B.MINORISTA,3616,96
2018/10,2018,OCT,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,20245,28054
2018/10,2018,OCT,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA CIB,1,0
2018/10,2018,OCT,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,974,1175
2018/11,2018,NOV,ACTIVOS,AUTOS,PRESTAMOS,AREA B.MINORISTA,30,1732
2018/11,2018,NOV,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,1,71
2018/11,2018,NOV,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,8,4573
2018/11,2018,NOV,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,2,9275
2018/11,2018,NOV,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,1,53
2018/11,2018,NOV,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,12,2728
2018/11,2018,NOV,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,109,46669
2018/11,2018,NOV,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,86,81352
2018/11,2018,NOV,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.INSTITUCIONAL,1,162
2018/11,2018,NOV,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.MINORISTA,16,1682
2018/11,2018,NOV,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA BCA.EMP. Y CORP,97,21940
2018/11,2018,NOV,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA CIB,22,26807
2018/11,2018,NOV,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.INSTITUCIONAL,57,14591
2018/11,2018,NOV,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.MINORISTA,956,72081
2018/11,2018,NOV,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA BCA.EMP. Y CORP,963,217514
2018/11,2018,NOV,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA CIB,249,285167
2018/11,2018,NOV,ACTIVOS,CARTERA,CONFIRMING,AREA BCA.EMP. Y CORP,1,1033
2018/11,2018,NOV,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,167,52019
2018/11,2018,NOV,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,632,427488
2018/11,2018,NOV,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,5,30312
2018/11,2018,NOV,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,564,71270
2018/11,2018,NOV,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1209,431515
2018/11,2018,NOV,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,29,455973
2018/11,2018,NOV,ACTIVOS,CONTICASA,PRESTAMOS,AREA B.MINORISTA,345,193075
2018/11,2018,NOV,ACTIVOS,CONTICASA,PRESTAMOS,AREA DIST.RED MASIVA,1,112
2018/11,2018,NOV,ACTIVOS,CONTIPUENTE,PRESTAMOS,AREA B.MINORISTA,180,75291
2018/11,2018,NOV,ACTIVOS,ECONOMICAS,AVALES,AREA B.MINORISTA,1,0
2018/11,2018,NOV,ACTIVOS,ECONOMICAS,AVALES,AREA BCA.EMP. Y CORP,3,0
2018/11,2018,NOV,ACTIVOS,FACTORING,CONFIRMING,AREA B.INSTITUCIONAL,264,1447
2018/11,2018,NOV,ACTIVOS,FACTORING,CONFIRMING,AREA B.MINORISTA,1,208
2018/11,2018,NOV,ACTIVOS,FACTORING,CONFIRMING,AREA BCA.EMP. Y CORP,4963,67652
2018/11,2018,NOV,ACTIVOS,FACTORING,CONFIRMING,AREA CIB,16065,352652
2018/11,2018,NOV,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.MINORISTA,3593,157104
2018/11,2018,NOV,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA BCA.EMP. Y CORP,13,33384
2018/11,2018,NOV,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,23,18861
2018/11,2018,NOV,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,41,22806
2018/11,2018,NOV,ACTIVOS,LEASING,LEASING,AREA B.INSTITUCIONAL,1,359
2018/11,2018,NOV,ACTIVOS,LEASING,LEASING,AREA B.MINORISTA,120,45788
2018/11,2018,NOV,ACTIVOS,LEASING,LEASING,AREA BCA.EMP. Y CORP,97,101140
2018/11,2018,NOV,ACTIVOS,LEASING,LEASING,AREA CIB,4,6882
2018/11,2018,NOV,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,5653,4631
2018/11,2018,NOV,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,1,0
2018/11,2018,NOV,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,330,1
2018/11,2018,NOV,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA B.MINORISTA,35,3054
2018/11,2018,NOV,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA DIST.RED MASIVA,2,383
2018/11,2018,NOV,ACTIVOS,PLD,PRESTAMOS,AREA B.MINORISTA,34794,226225
2018/11,2018,NOV,ACTIVOS,PLD,PRESTAMOS,AREA DIST.RED MASIVA,10,54
2018/11,2018,NOV,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.INSTITUCIONAL,81,175686
2018/11,2018,NOV,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.MINORISTA,4651,592141
2018/11,2018,NOV,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA BCA.EMP. Y CORP,3500,1143588
2018/11,2018,NOV,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA CIB,156,1987717
2018/11,2018,NOV,ACTIVOS,PRESTAMO CONTILOCAL,PRESTAMOS,AREA B.MINORISTA,27,15310
2018/11,2018,NOV,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA B.MINORISTA,13,14541
2018/11,2018,NOV,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA BCA.EMP. Y CORP,12,40604
2018/11,2018,NOV,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA CIB,4,6579
2018/11,2018,NOV,ACTIVOS,PROTECCION TARJETAS,SEGUROS,AREA B.MINORISTA,34243,359
2018/11,2018,NOV,ACTIVOS,RESTO EMPRESAS,AVALES,AREA B.MINORISTA,1,22
2018/11,2018,NOV,ACTIVOS,RESTO EMPRESAS,AVALES,AREA BCA.EMP. Y CORP,4,577
2018/11,2018,NOV,ACTIVOS,RESTO SEGUROS,SEGUROS,AREA B.MINORISTA,1393,10
2018/11,2018,NOV,ACTIVOS,RETIRO SEGURO,SEGUROS,AREA B.MINORISTA,122842,91
2018/11,2018,NOV,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,1,0
2018/11,2018,NOV,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,122,13388
2018/11,2018,NOV,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,346,71922
2018/11,2018,NOV,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,46,49060
2018/11,2018,NOV,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,1,27
2018/11,2018,NOV,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,5,17985
2018/11,2018,NOV,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,3,20637
2018/11,2018,NOV,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,10,0
2018/11,2018,NOV,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,5,0
2018/11,2018,NOV,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA CIB,1,0
2018/11,2018,NOV,ACTIVOS,TARJETAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,2822,17378
2018/11,2018,NOV,ACTIVOS,TARJETAS,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,1,3
2018/11,2018,NOV,ACTIVOS,TECNICAS,AVALES,AREA B.MINORISTA,35,0
2018/11,2018,NOV,ACTIVOS,TECNICAS,AVALES,AREA BCA.EMP. Y CORP,13,0
2018/11,2018,NOV,ACTIVOS,TECNICAS,AVALES,AREA CIB,3,0
2018/11,2018,NOV,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,75,3386
2018/11,2018,NOV,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,272,12000
2018/11,2018,NOV,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,5,37
2018/11,2018,NOV,ACTIVOS,VEHICULAR NO VINCULADO,SEGUROS,AREA B.MINORISTA,1455,149
2018/11,2018,NOV,ACTIVOS,VIDA,SEGUROS,AREA B.MINORISTA,37,3
2018/11,2018,NOV,ACTIVOS,VIDA RENTA,SEGUROS,AREA B.MINORISTA,3787,103
2018/11,2018,NOV,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,21610,15416
2018/11,2018,NOV,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,1143,108
2018/12,2018,DIC,ACTIVOS,AUTOS,PRESTAMOS,AREA B.MINORISTA,14,1174
2018/12,2018,DIC,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,1,411
2018/12,2018,DIC,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,5,1502
2018/12,2018,DIC,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,7,10885
2018/12,2018,DIC,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,15,3471
2018/12,2018,DIC,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,75,29357
2018/12,2018,DIC,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,34,110046
2018/12,2018,DIC,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.MINORISTA,12,2423
2018/12,2018,DIC,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA BCA.EMP. Y CORP,104,19655
2018/12,2018,DIC,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA CIB,9,1401
2018/12,2018,DIC,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.INSTITUCIONAL,37,3578
2018/12,2018,DIC,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.MINORISTA,1213,112631
2018/12,2018,DIC,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA BCA.EMP. Y CORP,950,236433
2018/12,2018,DIC,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA CIB,309,214497
2018/12,2018,DIC,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA DIST.RED MASIVA,11,114418
2018/12,2018,DIC,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,125,35023
2018/12,2018,DIC,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,624,383928
2018/12,2018,DIC,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,2,60858
2018/12,2018,DIC,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,390,45974
2018/12,2018,DIC,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1031,306571
2018/12,2018,DIC,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,32,494352
2018/12,2018,DIC,ACTIVOS,CONTICASA,PRESTAMOS,AREA B.MINORISTA,298,130829
2018/12,2018,DIC,ACTIVOS,CONTICASA,PRESTAMOS,AREA DIST.RED MASIVA,1,194
2018/12,2018,DIC,ACTIVOS,CONTIPUENTE,PRESTAMOS,AREA B.MINORISTA,142,57653
2018/12,2018,DIC,ACTIVOS,FACTORING,CONFIRMING,AREA B.INSTITUCIONAL,14,1064
2018/12,2018,DIC,ACTIVOS,FACTORING,CONFIRMING,AREA B.MINORISTA,3,373
2018/12,2018,DIC,ACTIVOS,FACTORING,CONFIRMING,AREA BCA.EMP. Y CORP,3595,52422
2018/12,2018,DIC,ACTIVOS,FACTORING,CONFIRMING,AREA CIB,15513,406772
2018/12,2018,DIC,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.MINORISTA,3188,174772
2018/12,2018,DIC,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA BCA.EMP. Y CORP,1,280
2018/12,2018,DIC,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA DIST.RED MASIVA,2,2
2018/12,2018,DIC,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,15,20055
2018/12,2018,DIC,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,14,9044
2018/12,2018,DIC,ACTIVOS,LEASING,LEASING,AREA B.INSTITUCIONAL,2,4861
2018/12,2018,DIC,ACTIVOS,LEASING,LEASING,AREA B.MINORISTA,84,29760
2018/12,2018,DIC,ACTIVOS,LEASING,LEASING,AREA BCA.EMP. Y CORP,71,59342
2018/12,2018,DIC,ACTIVOS,LEASING,LEASING,AREA CIB,2,24191
2018/12,2018,DIC,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,5736,4706
2018/12,2018,DIC,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,1,0
2018/12,2018,DIC,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,348,31
2018/12,2018,DIC,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA B.MINORISTA,18,1766
2018/12,2018,DIC,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA DIST.RED MASIVA,1,124
2018/12,2018,DIC,ACTIVOS,PLD,PRESTAMOS,AREA B.MINORISTA,36467,202677
2018/12,2018,DIC,ACTIVOS,PLD,PRESTAMOS,AREA DIST.RED MASIVA,9,53
2018/12,2018,DIC,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.INSTITUCIONAL,75,224608
2018/12,2018,DIC,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA B.MINORISTA,4016,527448
2018/12,2018,DIC,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA BCA.EMP. Y CORP,3246,1199410
2018/12,2018,DIC,ACTIVOS,PRESTAMO COMERCIAL,PRESTAMOS,AREA CIB,115,1501362
2018/12,2018,DIC,ACTIVOS,PRESTAMO CONTILOCAL,PRESTAMOS,AREA B.MINORISTA,26,16180
2018/12,2018,DIC,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA B.MINORISTA,33,36886
2018/12,2018,DIC,ACTIVOS,PRESTAMO PROMOTOR,PRESTAMOS,AREA BCA.EMP. Y CORP,10,39834
2018/12,2018,DIC,ACTIVOS,PROTECCION TARJETAS,SEGUROS,AREA B.MINORISTA,28540,344
2018/12,2018,DIC,ACTIVOS,RESTO EMPRESAS,AVALES,AREA B.MINORISTA,8,3218
2018/12,2018,DIC,ACTIVOS,RESTO EMPRESAS,AVALES,AREA BCA.EMP. Y CORP,1,100
2018/12,2018,DIC,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,1,267
2018/12,2018,DIC,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,3,308
2018/12,2018,DIC,ACTIVOS,RESTO EMPRESAS,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,1,2359
2018/12,2018,DIC,ACTIVOS,RESTO SEGUROS,SEGUROS,AREA B.MINORISTA,690,5
2018/12,2018,DIC,ACTIVOS,RETIRO SEGURO,SEGUROS,AREA B.MINORISTA,167561,129
2018/12,2018,DIC,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,4,98
2018/12,2018,DIC,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,109,10096
2018/12,2018,DIC,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,216,37736
2018/12,2018,DIC,ACTIVOS,SERVICIOS COMEX,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,48,44079
2018/12,2018,DIC,ACTIVOS,STAND BY LETTER,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,3,7991
2018/12,2018,DIC,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,6,0
2018/12,2018,DIC,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,4,0
2018/12,2018,DIC,ACTIVOS,TARJETA EMPRESA,MEDIOS DE PAGO TARJETAS,AREA CIB,1,0
2018/12,2018,DIC,ACTIVOS,TARJETAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,3090,19393
2018/12,2018,DIC,ACTIVOS,TECNICAS,AVALES,AREA B.MINORISTA,46,0
2018/12,2018,DIC,ACTIVOS,TECNICAS,AVALES,AREA BCA.EMP. Y CORP,8,0
2018/12,2018,DIC,ACTIVOS,TECNICAS,AVALES,AREA CIB,1,0
2018/12,2018,DIC,ACTIVOS,TJ EMPRESAS,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,117,5106
2018/12,2018,DIC,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,201,7824
2018/12,2018,DIC,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,1,108
2018/12,2018,DIC,ACTIVOS,TKT,MEDIOS DE PAGO TARJETAS,AREA CIB,2,28049
2018/12,2018,DIC,ACTIVOS,VEHICULAR NO VINCULADO,SEGUROS,AREA B.MINORISTA,1016,108
2018/12,2018,DIC,ACTIVOS,VIDA,SEGUROS,AREA B.MINORISTA,23,1
2018/12,2018,DIC,ACTIVOS,VIDA RENTA,SEGUROS,AREA B.MINORISTA,3055,82
2018/12,2018,DIC,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,22486,16998
2018/12,2018,DIC,ACTIVOS,VISA,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,1471,117
2019/01,2019,ENE,ACTIVOS,AUTOS,PRESTAMOS,AREA B.MINORISTA,20,1138
2019/01,2019,ENE,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,8,1023
2019/01,2019,ENE,ACTIVOS,CARTA CREDITO EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,1,1222
2019/01,2019,ENE,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.INSTITUCIONAL,1,696
2019/01,2019,ENE,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,14,3076
2019/01,2019,ENE,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,84,58646
2019/01,2019,ENE,ACTIVOS,CARTA CREDITO IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,52,56417
2019/01,2019,ENE,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.INSTITUCIONAL,2,106
2019/01,2019,ENE,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA B.MINORISTA,30,2994
2019/01,2019,ENE,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA BCA.EMP. Y CORP,105,18592
2019/01,2019,ENE,ACTIVOS,CARTA FIANZA ECONOMICA,AVALES,AREA CIB,46,73703
2019/01,2019,ENE,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.INSTITUCIONAL,10,3059
2019/01,2019,ENE,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA B.MINORISTA,619,54722
2019/01,2019,ENE,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA BCA.EMP. Y CORP,779,174383
2019/01,2019,ENE,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA CIB,265,767022
2019/01,2019,ENE,ACTIVOS,CARTA FIANZA TECNICA,AVALES,AREA DIST.RED MASIVA,6,50805
2019/01,2019,ENE,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,104,31076
2019/01,2019,ENE,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,665,527657
2019/01,2019,ENE,ACTIVOS,COMEX EXPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,14,467976
2019/01,2019,ENE,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA B.MINORISTA,536,70943
2019/01,2019,ENE,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,1232,482777
2019/01,2019,ENE,ACTIVOS,COMEX IMPORTACION,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,41,560161
2019/01,2019,ENE,ACTIVOS,CONTICASA,PRESTAMOS,AREA B.MINORISTA,277,120479
2019/01,2019,ENE,ACTIVOS,CONTICASA,PRESTAMOS,AREA DIST.RED MASIVA,1,237
2019/01,2019,ENE,ACTIVOS,CONTIPUENTE,PRESTAMOS,AREA B.MINORISTA,143,60902
2019/01,2019,ENE,ACTIVOS,ECONOMICAS,AVALES,AREA B.MINORISTA,1,0
2019/01,2019,ENE,ACTIVOS,FACTORING,CONFIRMING,AREA B.INSTITUCIONAL,1,314
2019/01,2019,ENE,ACTIVOS,FACTORING,CONFIRMING,AREA B.MINORISTA,3,288
2019/01,2019,ENE,ACTIVOS,FACTORING,CONFIRMING,AREA BCA.EMP. Y CORP,3461,42989
2019/01,2019,ENE,ACTIVOS,FACTORING,CONFIRMING,AREA CIB,14752,323839
2019/01,2019,ENE,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.INSTITUCIONAL,2,801
2019/01,2019,ENE,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA B.MINORISTA,4036,152768
2019/01,2019,ENE,ACTIVOS,FONDOS MUTUOS,FONDOS MUTUOS,AREA BCA.EMP. Y CORP,8,21612
2019/01,2019,ENE,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA BCA.EMP. Y CORP,14,4167
2019/01,2019,ENE,ACTIVOS,FORFAITING,COMERCIO EXTERIOR CORPORATIVO,AREA CIB,25,2262
2019/01,2019,ENE,ACTIVOS,LEASING,LEASING,AREA B.MINORISTA,165,30606
2019/01,2019,ENE,ACTIVOS,LEASING,LEASING,AREA BCA.EMP. Y CORP,69,34520
2019/01,2019,ENE,ACTIVOS,LEASING,LEASING,AREA CIB,54,22781
2019/01,2019,ENE,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA B.MINORISTA,4295,4943
2019/01,2019,ENE,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA BCA.EMP. Y CORP,1,20
2019/01,2019,ENE,ACTIVOS,MASTERCARD,MEDIOS DE PAGO TARJETAS,AREA DIST.RED MASIVA,209,4
2019/01,2019,ENE,ACTIVOS,MI VIVIENDA,PRESTAMOS,AREA B.MINORISTA,31,2553
2019/01,2019,ENE,ACTIVOS,PLD,PRESTAMOS,AREA B.MINORISTA,33187,211019
